11.7558 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.3323 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3334 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3359 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3404 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3423 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3433 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3440 	DEBUG 	Uploading Texture Font fontname to graphics card
13.3472 	DEBUG 	Upload of Texture Font fontname complete
13.3570 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3590 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3614 	DEBUG 	Uploading Texture Font fontname to graphics card
13.3630 	DEBUG 	Upload of Texture Font fontname complete
13.3663 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.3663 	EXP 	window1: recordFrameIntervals = False
13.5470 	EXP 	window1: recordFrameIntervals = True
13.8477 	EXP 	Screen (0) actual frame rate measured at 60.57Hz
13.8478 	EXP 	window1: recordFrameIntervals = False
13.8569 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8600 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8627 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8649 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8693 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8712 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8744 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8761 	DEBUG 	Upload of Texture Font fontname complete
13.9229 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
19.6101 	INFO 	keyboard.Keyboard is using iohub backend.
19.6102 	INFO 	keyboard.Keyboard is using iohub backend.
19.8982 	EXP 	6.0 Intentional Binding: status = STARTED
19.9075 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.9120 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.2203 	EXP 	Sound sound_1 set volume 1.000
20.6064 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.6223 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6251 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6280 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6304 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6321 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6338 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6364 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6401 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6407 	DEBUG 	Uploading Texture Font fontname to graphics card
20.6432 	DEBUG 	Upload of Texture Font fontname complete
20.6536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6552 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6573 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6594 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6622 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6626 	DEBUG 	Uploading Texture Font fontname to graphics card
20.6647 	DEBUG 	Upload of Texture Font fontname complete
20.6735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6755 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6776 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6791 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6797 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6806 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6855 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6863 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.6870 	DEBUG 	Uploading Texture Font fontname to graphics card
20.6875 	DEBUG 	Upload of Texture Font fontname complete
0.0156 	EXP 	textbox: autoLog = True
0.0341 	DEBUG 	Read excel file with openpyxl: ib_cons.xlsx
0.0350 	EXP 	Imported ib_cons.xlsx as conditions, 12 conditions, 3 params
0.0411 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0924 	EXP 	polygon: autoDraw = True
1.0074 	INFO 	Keyboard events cleared
1.0069 	EXP 	polygon_2: autoDraw = True
1.1063 	EXP 	polygon: autoDraw = False
7.1447 	DATA 	Keypress: space
7.1554 	EXP 	polygon: autoDraw = False
7.1554 	EXP 	polygon_2: autoDraw = False
7.5434 	EXP 	Sound sound_1 reached end of file
7.5567 	EXP 	Sound sound_1 started
7.8583 	EXP 	Sound sound_1 stopped
7.8886 	EXP 	text: autoDraw = True
7.8886 	EXP 	textbox: autoDraw = True
15.0768 	DATA 	Keypress: 4
15.0800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0805 	DEBUG 	Uploading Texture Font fontname to graphics card
15.0810 	DEBUG 	Upload of Texture Font fontname complete
15.3261 	DATA 	Keypress: 5
15.3294 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3299 	DEBUG 	Uploading Texture Font fontname to graphics card
15.3304 	DEBUG 	Upload of Texture Font fontname complete
16.8265 	DATA 	Mouse: Left button down, pos=(438,126)
16.8278 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
16.8400 	EXP 	text: autoDraw = False
16.8400 	EXP 	textbox: autoDraw = False
16.8400 	EXP 	polygon: autoDraw = True
17.0435 	DATA 	Mouse:  Left button up, pos=(438,126)
17.8406 	INFO 	Keyboard events cleared
17.8401 	EXP 	polygon: autoDraw = False
17.8401 	EXP 	polygon_2: autoDraw = True
18.7622 	DATA 	Keypress: space
18.7730 	EXP 	polygon: autoDraw = False
18.7730 	EXP 	polygon_2: autoDraw = False
18.8592 	EXP 	Sound sound_1 reached end of file
18.8729 	EXP 	Sound sound_1 started
19.1760 	EXP 	Sound sound_1 stopped
19.2059 	EXP 	text: autoDraw = True
19.2059 	EXP 	textbox: autoDraw = True
19.6435 	DATA 	Keypress: 4
19.8602 	DATA 	Keypress: 5
21.0929 	DATA 	Mouse: Left button down, pos=(438,126)
21.0942 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
21.1064 	EXP 	text: autoDraw = False
21.1064 	EXP 	textbox: autoDraw = False
21.1064 	EXP 	polygon: autoDraw = True
21.3283 	DATA 	Mouse:  Left button up, pos=(438,126)
22.1069 	INFO 	Keyboard events cleared
22.1064 	EXP 	polygon: autoDraw = False
22.1064 	EXP 	polygon_2: autoDraw = True
22.6624 	DATA 	Keypress: space
22.6729 	EXP 	polygon: autoDraw = False
22.6729 	EXP 	polygon_2: autoDraw = False
23.0597 	EXP 	Sound sound_1 reached end of file
23.0731 	EXP 	Sound sound_1 started
23.3788 	EXP 	Sound sound_1 stopped
23.4057 	EXP 	text: autoDraw = True
23.4057 	EXP 	textbox: autoDraw = True
24.0426 	DATA 	Keypress: 5
24.4097 	DATA 	Keypress: 6
24.4127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
24.4132 	DEBUG 	Uploading Texture Font fontname to graphics card
24.4137 	DEBUG 	Upload of Texture Font fontname complete
25.7819 	DATA 	Mouse: Left button down, pos=(438,126)
25.7938 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
25.8064 	EXP 	text: autoDraw = False
25.8064 	EXP 	textbox: autoDraw = False
25.8064 	EXP 	polygon: autoDraw = True
26.0110 	DATA 	Mouse:  Left button up, pos=(438,126)
26.8064 	INFO 	Keyboard events cleared
26.8059 	EXP 	polygon: autoDraw = False
26.8059 	EXP 	polygon_2: autoDraw = True
27.2127 	DATA 	Keypress: space
27.2235 	EXP 	polygon: autoDraw = False
27.2235 	EXP 	polygon_2: autoDraw = False
27.9097 	EXP 	Sound sound_1 reached end of file
27.9232 	EXP 	Sound sound_1 started
28.2219 	EXP 	Sound sound_1 stopped
28.2385 	EXP 	text: autoDraw = True
28.2385 	EXP 	textbox: autoDraw = True
28.6845 	DATA 	Keypress: 6
28.8928 	DATA 	Keypress: 0
28.8961 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8965 	DEBUG 	Uploading Texture Font fontname to graphics card
28.8970 	DEBUG 	Upload of Texture Font fontname complete
29.0656 	DATA 	Keypress: 0
30.1096 	DATA 	Mouse: Left button down, pos=(438,126)
30.1108 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
30.1229 	EXP 	text: autoDraw = False
30.1229 	EXP 	textbox: autoDraw = False
30.1229 	EXP 	polygon: autoDraw = True
30.3485 	DATA 	Mouse:  Left button up, pos=(438,126)
31.1236 	INFO 	Keyboard events cleared
31.1231 	EXP 	polygon: autoDraw = False
31.1231 	EXP 	polygon_2: autoDraw = True
31.5630 	DATA 	Keypress: space
31.5728 	EXP 	polygon: autoDraw = False
31.5728 	EXP 	polygon_2: autoDraw = False
31.6597 	EXP 	Sound sound_1 reached end of file
31.6727 	EXP 	Sound sound_1 started
31.9766 	EXP 	Sound sound_1 stopped
32.0063 	EXP 	text: autoDraw = True
32.0063 	EXP 	textbox: autoDraw = True
32.2924 	DATA 	Keypress: 5
32.6097 	DATA 	Keypress: 0
32.7763 	DATA 	Keypress: 0
34.6317 	DATA 	Mouse: Left button down, pos=(438,126)
34.6426 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
34.6557 	EXP 	text: autoDraw = False
34.6557 	EXP 	textbox: autoDraw = False
34.6557 	EXP 	polygon: autoDraw = True
34.8621 	DATA 	Mouse:  Left button up, pos=(438,126)
35.6559 	INFO 	Keyboard events cleared
35.6555 	EXP 	polygon: autoDraw = False
35.6555 	EXP 	polygon_2: autoDraw = True
36.0936 	DATA 	Keypress: space
36.1220 	EXP 	polygon: autoDraw = False
36.1220 	EXP 	polygon_2: autoDraw = False
36.5092 	EXP 	Sound sound_1 reached end of file
36.5226 	EXP 	Sound sound_1 started
36.8193 	EXP 	Sound sound_1 stopped
36.8376 	EXP 	text: autoDraw = True
36.8376 	EXP 	textbox: autoDraw = True
37.3341 	DATA 	Keypress: 5
37.5151 	DATA 	Keypress: 0
37.6817 	DATA 	Keypress: 0
38.8088 	DATA 	Mouse: Left button down, pos=(438,126)
38.8101 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
38.8217 	EXP 	text: autoDraw = False
38.8217 	EXP 	textbox: autoDraw = False
38.8217 	EXP 	polygon: autoDraw = True
39.0431 	DATA 	Mouse:  Left button up, pos=(438,126)
39.8224 	INFO 	Keyboard events cleared
39.8219 	EXP 	polygon: autoDraw = False
39.8219 	EXP 	polygon_2: autoDraw = True
40.6781 	DATA 	Keypress: space
40.6889 	EXP 	polygon: autoDraw = False
40.6889 	EXP 	polygon_2: autoDraw = False
41.3758 	EXP 	Sound sound_1 reached end of file
41.3894 	EXP 	Sound sound_1 started
41.6940 	EXP 	Sound sound_1 stopped
41.7219 	EXP 	text: autoDraw = True
41.7219 	EXP 	textbox: autoDraw = True
42.7759 	DATA 	Keypress: 5
43.0751 	DATA 	Keypress: 0
43.2096 	DATA 	Keypress: 0
44.2252 	DATA 	Mouse: Left button down, pos=(438,126)
44.2263 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
44.2383 	EXP 	text: autoDraw = False
44.2383 	EXP 	textbox: autoDraw = False
44.2383 	EXP 	polygon: autoDraw = True
44.4436 	DATA 	Mouse:  Left button up, pos=(438,126)
45.2393 	INFO 	Keyboard events cleared
45.2389 	EXP 	polygon: autoDraw = False
45.2389 	EXP 	polygon_2: autoDraw = True
45.9110 	DATA 	Keypress: space
45.9216 	EXP 	polygon: autoDraw = False
45.9216 	EXP 	polygon_2: autoDraw = False
46.0092 	EXP 	Sound sound_1 reached end of file
46.0218 	EXP 	Sound sound_1 started
46.3236 	EXP 	Sound sound_1 stopped
46.3550 	EXP 	text: autoDraw = True
46.3550 	EXP 	textbox: autoDraw = True
46.9915 	DATA 	Keypress: 5
47.2585 	DATA 	Keypress: 0
47.4475 	DATA 	Keypress: 0
48.3086 	DATA 	Mouse: Left button down, pos=(438,126)
48.3100 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
48.3222 	EXP 	text: autoDraw = False
48.3222 	EXP 	textbox: autoDraw = False
48.3222 	EXP 	polygon: autoDraw = True
48.5427 	DATA 	Mouse:  Left button up, pos=(438,126)
49.3228 	INFO 	Keyboard events cleared
49.3224 	EXP 	polygon: autoDraw = False
49.3224 	EXP 	polygon_2: autoDraw = True
50.0947 	DATA 	Keypress: space
50.1049 	EXP 	polygon: autoDraw = False
50.1049 	EXP 	polygon_2: autoDraw = False
50.4918 	EXP 	Sound sound_1 reached end of file
50.5054 	EXP 	Sound sound_1 started
50.8038 	EXP 	Sound sound_1 stopped
50.8210 	EXP 	text: autoDraw = True
50.8210 	EXP 	textbox: autoDraw = True
51.1742 	DATA 	Keypress: 5
51.4588 	DATA 	Keypress: 6
51.7250 	DATA 	Keypress: 0
52.7924 	DATA 	Mouse: Left button down, pos=(438,126)
52.7934 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
52.8051 	EXP 	text: autoDraw = False
52.8051 	EXP 	textbox: autoDraw = False
52.8051 	EXP 	polygon: autoDraw = True
53.0111 	DATA 	Mouse:  Left button up, pos=(438,126)
53.8054 	INFO 	Keyboard events cleared
53.8049 	EXP 	polygon: autoDraw = False
53.8049 	EXP 	polygon_2: autoDraw = True
54.5609 	DATA 	Keypress: space
54.5716 	EXP 	polygon: autoDraw = False
54.5716 	EXP 	polygon_2: autoDraw = False
54.6598 	EXP 	Sound sound_1 reached end of file
54.6723 	EXP 	Sound sound_1 started
54.9746 	EXP 	Sound sound_1 stopped
55.0056 	EXP 	text: autoDraw = True
55.0056 	EXP 	textbox: autoDraw = True
55.6330 	DATA 	Keypress: 6
55.8760 	DATA 	Keypress: 0
56.0429 	DATA 	Keypress: 0
56.9430 	DATA 	Mouse: Left button down, pos=(438,126)
56.9443 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
56.9547 	EXP 	text: autoDraw = False
56.9547 	EXP 	textbox: autoDraw = False
56.9547 	EXP 	polygon: autoDraw = True
57.1768 	DATA 	Mouse:  Left button up, pos=(438,126)
57.9560 	INFO 	Keyboard events cleared
57.9555 	EXP 	polygon: autoDraw = False
57.9555 	EXP 	polygon_2: autoDraw = True
59.0439 	DATA 	Keypress: space
59.0549 	EXP 	polygon: autoDraw = False
59.0549 	EXP 	polygon_2: autoDraw = False
59.7414 	EXP 	Sound sound_1 reached end of file
59.7551 	EXP 	Sound sound_1 started
60.0551 	EXP 	Sound sound_1 stopped
60.0708 	EXP 	text: autoDraw = True
60.0708 	EXP 	textbox: autoDraw = True
61.1746 	DATA 	Keypress: 5
61.4918 	DATA 	Keypress: 6
63.0753 	DATA 	Mouse: Left button down, pos=(438,126)
63.0765 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
63.0885 	EXP 	text: autoDraw = False
63.0885 	EXP 	textbox: autoDraw = False
63.0885 	EXP 	polygon: autoDraw = True
63.3092 	DATA 	Mouse:  Left button up, pos=(438,126)
64.0898 	INFO 	Keyboard events cleared
64.0894 	EXP 	polygon: autoDraw = False
64.0894 	EXP 	polygon_2: autoDraw = True
64.6942 	DATA 	Keypress: space
64.7049 	EXP 	polygon: autoDraw = False
64.7049 	EXP 	polygon_2: autoDraw = False
65.3919 	EXP 	Sound sound_1 reached end of file
65.4051 	EXP 	Sound sound_1 started
65.7055 	EXP 	Sound sound_1 stopped
65.7205 	EXP 	text: autoDraw = True
65.7205 	EXP 	textbox: autoDraw = True
66.0511 	DATA 	Keypress: 6
66.2650 	DATA 	Keypress: 0
66.4252 	DATA 	Keypress: 0
67.8267 	DATA 	Mouse: Left button down, pos=(438,126)
67.8279 	EXP 	New trial (rep=1, index=0): <Trial 12 (0 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 1}>
67.8389 	EXP 	text: autoDraw = False
67.8389 	EXP 	textbox: autoDraw = False
67.8389 	EXP 	polygon: autoDraw = True
68.0595 	DATA 	Mouse:  Left button up, pos=(438,126)
68.8386 	INFO 	Keyboard events cleared
68.8381 	EXP 	polygon: autoDraw = False
68.8381 	EXP 	polygon_2: autoDraw = True
69.6274 	DATA 	Keypress: space
69.6383 	EXP 	polygon: autoDraw = False
69.6383 	EXP 	polygon_2: autoDraw = False
70.3255 	EXP 	Sound sound_1 reached end of file
70.3391 	EXP 	Sound sound_1 started
70.6444 	EXP 	Sound sound_1 stopped
70.6718 	EXP 	text: autoDraw = True
70.6718 	EXP 	textbox: autoDraw = True
71.0846 	DATA 	Keypress: 4
71.3991 	DATA 	Keypress: 5
71.7479 	DATA 	Keypress: 0
72.6584 	DATA 	Mouse: Left button down, pos=(438,126)
72.6596 	EXP 	New trial (rep=1, index=1): <Trial 13 (1 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 1}>
72.6715 	EXP 	text: autoDraw = False
72.6715 	EXP 	textbox: autoDraw = False
72.6715 	EXP 	polygon: autoDraw = True
72.8756 	DATA 	Mouse:  Left button up, pos=(438,126)
73.6722 	INFO 	Keyboard events cleared
73.6717 	EXP 	polygon: autoDraw = False
73.6717 	EXP 	polygon_2: autoDraw = True
74.7439 	DATA 	Keypress: space
74.7548 	EXP 	polygon: autoDraw = False
74.7548 	EXP 	polygon_2: autoDraw = False
75.4421 	EXP 	Sound sound_1 reached end of file
75.4557 	EXP 	Sound sound_1 started
75.7540 	EXP 	Sound sound_1 stopped
75.7705 	EXP 	text: autoDraw = True
75.7705 	EXP 	textbox: autoDraw = True
76.0923 	DATA 	Keypress: 3
76.0956 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
76.0960 	DEBUG 	Uploading Texture Font fontname to graphics card
76.0966 	DEBUG 	Upload of Texture Font fontname complete
76.7423 	DATA 	Keypress: 0
76.9086 	DATA 	Keypress: 0
77.7986 	DATA 	Mouse: Left button down, pos=(438,126)
77.8087 	EXP 	New trial (rep=1, index=2): <Trial 14 (2 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 1}>
77.8217 	EXP 	text: autoDraw = False
77.8217 	EXP 	textbox: autoDraw = False
77.8217 	EXP 	polygon: autoDraw = True
78.0261 	DATA 	Mouse:  Left button up, pos=(438,126)
78.8218 	INFO 	Keyboard events cleared
78.8214 	EXP 	polygon: autoDraw = False
78.8214 	EXP 	polygon_2: autoDraw = True
79.2938 	DATA 	Keypress: space
79.3054 	EXP 	polygon: autoDraw = False
79.3054 	EXP 	polygon_2: autoDraw = False
79.9918 	EXP 	Sound sound_1 reached end of file
80.0054 	EXP 	Sound sound_1 started
80.3087 	EXP 	Sound sound_1 stopped
80.3374 	EXP 	text: autoDraw = True
80.3374 	EXP 	textbox: autoDraw = True
80.5998 	DATA 	Keypress: 3
80.7914 	DATA 	Keypress: 0
80.9580 	DATA 	Keypress: 0
82.1917 	DATA 	Mouse: Left button down, pos=(438,126)
82.1930 	EXP 	New trial (rep=1, index=3): <Trial 15 (3 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 1}>
82.2052 	EXP 	text: autoDraw = False
82.2052 	EXP 	textbox: autoDraw = False
82.2052 	EXP 	polygon: autoDraw = True
82.4257 	DATA 	Mouse:  Left button up, pos=(438,126)
83.2059 	INFO 	Keyboard events cleared
83.2054 	EXP 	polygon: autoDraw = False
83.2054 	EXP 	polygon_2: autoDraw = True
83.6947 	DATA 	Keypress: space
83.7051 	EXP 	polygon: autoDraw = False
83.7051 	EXP 	polygon_2: autoDraw = False
83.7920 	EXP 	Sound sound_1 reached end of file
83.8057 	EXP 	Sound sound_1 started
84.1062 	EXP 	Sound sound_1 stopped
84.1205 	EXP 	text: autoDraw = True
84.1205 	EXP 	textbox: autoDraw = True
84.5417 	DATA 	Keypress: 3
84.7468 	DATA 	Keypress: 0
84.9142 	DATA 	Keypress: 0
85.7813 	DATA 	Mouse: Left button down, pos=(438,126)
85.7944 	EXP 	New trial (rep=1, index=4): <Trial 16 (4 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 16, 'thisTrialN': 4, 'thisRepN': 1}>
85.8052 	EXP 	text: autoDraw = False
85.8052 	EXP 	textbox: autoDraw = False
85.8052 	EXP 	polygon: autoDraw = True
86.0104 	DATA 	Mouse:  Left button up, pos=(438,126)
86.8052 	INFO 	Keyboard events cleared
86.8048 	EXP 	polygon: autoDraw = False
86.8048 	EXP 	polygon_2: autoDraw = True
87.2619 	DATA 	Keypress: space
87.2722 	EXP 	polygon: autoDraw = False
87.2722 	EXP 	polygon_2: autoDraw = False
